date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2016-08-25 18:33:33,ScalpIdeas,,0,3,3,"$VNDA target raised to $19 form $16 @Piper Fanapt Patent Victory a Major Upside Surprise",,,,768879001825927168,https://twitter.com/ScalpIdeas/status/768879001825927168
2016-08-25 17:09:22,RSIDayTrader,,0,0,0,"bought a starter in $VNDA if fanapt can get protection into 2027 worth a flyer",,,,768857815326875648,https://twitter.com/RSIDayTrader/status/768857815326875648
2016-08-25 15:45:37,OptionRunners,,0,2,3,"$VNDA Vanda patent on Fanapt upheld in court ruling, Bloomberg reports",,,,768836740228403200,https://twitter.com/OptionRunners/status/768836740228403200
2016-08-25 15:41:44,BioRunUp,,0,6,6,"$VNDA - Vanda Pharma hearing positive patent ruling over Fanapt (Briefing)",,,,768835762095738881,https://twitter.com/BioRunUp/status/768835762095738881
2016-08-25 15:38:45,MookTrader,,0,1,2,"$VNDA DE court decision (vnda vs roxane) on CoM patent to guide Fanapt sales - should come out soon",,,,768835009276805120,https://twitter.com/MookTrader/status/768835009276805120
2016-08-25 03:15:37,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're crippling without it. But mortality never goes away; ecstasy is ever out of reach.",,,,768647996682690560,https://twitter.com/dokidokiporo/status/768647996682690560
2016-08-12 05:15:28,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're austere without it. But loss never goes away; orgasm is ever out of reach.",,,,763967112498917376,https://twitter.com/dokidokiporo/status/763967112498917376
2016-08-08 12:15:28,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're bizarre without it. But consciousness never goes away; calm is ever out of reach.",,,,762623258780954624,https://twitter.com/dokidokiporo/status/762623258780954624
2016-07-28 12:59:57,WellnessHeal,,0,0,0,"Newtown school shooter needed nutrition, not drugs like Fanapt from Novartis -http://www.naturalnews.com/038415_school_shootings_nutrition_psychiatric_drugs.html via @HealthRanger",,@HealthRanger,,758648188735594496,https://twitter.com/WellnessHeal/status/758648188735594496
2016-07-22 18:08:39,semodough,,0,1,1,"JMP $VNDA Incrementally lowering Fanapt sales estimate ahead of 2Q16 earnings next week;Fanapt estimate from $17.8MM to $16.7MM",,,,756551547576655872,https://twitter.com/semodough/status/756551547576655872
2016-07-12 14:15:29,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're nauseating without it. But sloth never goes away; blessing is ever out of reach.",,,,752868991971037185,https://twitter.com/dokidokiporo/status/752868991971037185
2016-07-05 03:08:26,DewRagDickSalsa,,0,0,0,"The meds are the worst part though. For me. They just upped my dosage to 8mg of Fanapt twice daily. I hate it.",,,,750164408240836608,https://twitter.com/DewRagDickSalsa/status/750164408240836608
2016-07-02 12:15:29,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're bitchy without it. But aversion never goes away; peace is ever out of reach.",,,,749214913806077952,https://twitter.com/dokidokiporo/status/749214913806077952
2016-06-29 04:24:24,4rxcard,,0,0,0,"Fanapt (Iloperidone Tablets) - updated on RxList http://dlvr.it/LgmDjR",,,,748009196357062656,https://twitter.com/4rxcard/status/748009196357062656
2016-06-23 23:59:08,grants_dp,,0,1,5,"BRIEF-FDA Grants Fanapt 3 years of marketing exclusivity for labeling changes - Reuters #marketing https://dragplus.com/post/id/36403716",,,#marketing,746130500729835520,https://twitter.com/grants_dp/status/746130500729835520
2016-06-23 23:59:07,grants_dp,,0,0,1,"BRIEF-FDA Grants Fanapt 3 years of marketing exclusivity for labeling changes - Reuters #marketing https://dragplus.com/post/id/36403717",,,#marketing,746130498259423232,https://twitter.com/grants_dp/status/746130498259423232
2016-06-20 04:54:59,hlthnews,,0,0,0,"US FDA grants Fanapt 3 years of marketing exclusivity for labeling changes relating to maintenance treatment...... http://ow.ly/CcUm301qgBA",,,,744755401099513856,https://twitter.com/hlthnews/status/744755401099513856
2016-06-19 13:29:03,WBJonline,,0,1,1,"Vanda Pharmaceuticals gets three-year marketing exclusivity for Fanapt http://bizj.us/1my72q",,,,744522384799981569,https://twitter.com/WBJonline/status/744522384799981569
2016-06-17 00:20:53,pharma_sector,,0,0,0,"#VandaPharmaceuticals, Inc. Release: FDA Grants Fanapt Three Years Of Marketing Exclusivity... Read more: http://owler.us/aaQ51h",,,#VandaPharmaceuticals,743599258767548416,https://twitter.com/pharma_sector/status/743599258767548416
2016-06-16 22:15:10,WBJonline,,0,0,0,"ICYMI: FDA gives Vanda Pharmaceuticals three-year marketing exclusivity for Fanapt http://bizj.us/1my72q",,,,743567623783227393,https://twitter.com/WBJonline/status/743567623783227393
2016-06-16 12:56:16,leekingjr,,0,0,0,"FDA gives Vanda Pharmaceuticals three-year marketing exclusivity for Fanapt http://www.bizjournals.com/washington/blog/techflash/2016/06/fda-gives-vanda-pharmaceuticals-threeyear.html?ana=twt via @WBJonline",,@WBJonline,,743426971506475008,https://twitter.com/leekingjr/status/743426971506475008
2016-06-16 05:59:30,conspirified,,0,0,0,"Vanda nabs three-year market exclusivity for Fanapt for maintenance #schizophrenia #psychosis #paranoia #paranoid http://soco.space/Kdg.6M",,,#schizophrenia #psychosis #paranoia #paranoid,743322086400090116,https://twitter.com/conspirified/status/743322086400090116
2016-06-16 05:59:17,BlockchainHeads,,0,0,0,"Vanda nabs three-year market exclusivity for Fanapt for maintenance #schizophrenia #psychosis #paranoia #paranoid http://soco.space/j5KEyS",,,#schizophrenia #psychosis #paranoia #paranoid,743322030842380289,https://twitter.com/BlockchainHeads/status/743322030842380289
2016-06-16 05:47:15,biotechday,,0,1,0,"FDA gives Vanda Pharmaceuticals three-year marketing exclusivity for Fanapt http://www.bizjournals.com/washington/blog/techflash/2016/06/fda-gives-vanda-pharmaceuticals-threeyear.html?ana=twt via @WBJonline",,@WBJonline,,743319005033701376,https://twitter.com/biotechday/status/743319005033701376
2016-06-15 21:36:01,WBJonline,,0,0,1,".@US_FDA gives @vandapharma three-year marketing exclusivity for Fanapt http://bizj.us/1my72q",,@US_FDA @vandapharma,,743195380532158464,https://twitter.com/WBJonline/status/743195380532158464
2016-06-15 19:12:39,tom_biotech,,0,0,0,"FDA gives Vanda Pharmaceuticals three-year marketing exclusivity for Fanapt http://ift.tt/1OpBtku #biotech",,,#biotech,743159303700307969,https://twitter.com/tom_biotech/status/743159303700307969
2016-06-15 19:01:32,DMVBusiness,,0,0,0,"WBJ: FDA gives Vanda Pharmaceuticals three-year marketing exclusivity for Fanapt http://ow.ly/sTP7501pPtQ",,,,743156503356506112,https://twitter.com/DMVBusiness/status/743156503356506112
2016-06-15 18:55:07,pharma_sector,,0,0,0,"FDA gives #VandaPharmaceuticals three-year marketing exclusivity for Fanapt. Read more: http://owler.us/aaQV3e",,,#VandaPharmaceuticals,743154888171880450,https://twitter.com/pharma_sector/status/743154888171880450
2016-06-15 18:50:10,pharma_sector,,0,0,0,"FDA gives #VandaPharmaceuticals three-year marketing exclusivity for Fanapt. Read more: http://owler.us/aaQV1O",,,#VandaPharmaceuticals,743153645143756801,https://twitter.com/pharma_sector/status/743153645143756801
2016-06-15 18:45:11,BreakingDC_News,,0,0,1,"FDA gives Vanda Pharmaceuticals three-year marketing exclusivity for Fanapt: It's been a big month for D.C.-based… http://m.tbnn.it/LZFQfQ",,,,743152389868269568,https://twitter.com/BreakingDC_News/status/743152389868269568
2016-06-15 18:45:10,DCSmallBz,,0,0,1,"FDA gives Vanda Pharmaceuticals three-year marketing exclusivity for Fanapt http://dlvr.it/LZFQWz",,,,743152383581003776,https://twitter.com/DCSmallBz/status/743152383581003776
2016-06-15 18:45:09,STRTDC,,0,0,0,"FDA gives Vanda Pharmaceuticals three-year marketing exclusivity for Fanapt: It's been a big month for D.C.-based… http://m.tbnn.it/LZFQSc",,,,743152380686983168,https://twitter.com/STRTDC/status/743152380686983168
2016-06-15 18:45:08,MDSmallBz,,0,0,0,"FDA gives Vanda Pharmaceuticals three-year marketing exclusivity for Fanapt http://dlvr.it/LZFQQp #WDC",,,#WDC,743152379105665024,https://twitter.com/MDSmallBz/status/743152379105665024
2016-06-15 18:45:08,VASmallBz,,0,0,0,"FDA gives Vanda Pharmaceuticals three-year marketing exclusivity for Fanapt http://dlvr.it/LZFQNY #DC",,,#DC,743152376685568000,https://twitter.com/VASmallBz/status/743152376685568000
2016-06-15 18:43:54,Wrkforce,,0,0,0,"FDA gives Vanda Pharmaceuticals three-year marketing exclusivity for Fanapt http://bit.ly/1Q5msF2 #WrkforceDC",,,#WrkforceDC,743152067078815744,https://twitter.com/Wrkforce/status/743152067078815744
2016-06-15 16:48:33,Drugdevelopmen,,0,0,0,"Vanda Gets FDA Approval For Fanapt Marketing Exclusivity - Benzinga http://dlvr.it/LZCYKF",,,,743123037248053248,https://twitter.com/Drugdevelopmen/status/743123037248053248
2016-06-15 16:38:24,UKiwiS,,0,0,0,"Vanda Gets FDA Approval For Fanapt Marketing Exclusivity: Vanda Pharmaceuticals Inc. (NASDAQ: VNDA) revealed ... http://bit.ly/1Q4YjOM",,,,743120483944538113,https://twitter.com/UKiwiS/status/743120483944538113
2016-06-15 15:14:14,richd_devices,,0,0,0,"FDA Grants Fanapt® Three Years of Marketing Exclusivity for Labeling Changes Relating to ... http://tinyurl.com/hnze93f",,,,743099304324145152,https://twitter.com/richd_devices/status/743099304324145152
2016-06-15 15:11:13,DrKanakKantiDe,,0,0,0,"$VNDA FDA grants three years of marketing exclusing for Fanapt http://drkkd.com/vnda-fda-grants-three-years-of-marketing-exclusing-for-fanapt/",,,,743098542357516289,https://twitter.com/DrKanakKantiDe/status/743098542357516289
2016-06-15 14:45:09,cafepharma,,0,0,0,"FDA Grants Fanapt® Three Years of Marketing Exclusivity for Labeling Changes Relating to Maintenance Treatment of… http://dlvr.it/LZ9FCj",,,,743091982487019522,https://twitter.com/cafepharma/status/743091982487019522
2016-06-15 14:01:15,biotech_sector,,0,0,0,"#VandaPharmaceuticals FDA Grants Fanapt® Three Years of Marketing Exclusivity for Labeling ... Read more: http://owler.us/aaQUlP $VNDA",,,#VandaPharmaceuticals,743080933595578368,https://twitter.com/biotech_sector/status/743080933595578368
2016-06-15 14:01:14,pharma_sector,,0,0,0,"#VandaPharmaceuticals FDA Grants Fanapt® Three Years of Marketing Exclusivity for Labeling ... Read more: http://owler.us/aaQUlI $VNDA",,,#VandaPharmaceuticals,743080933528502272,https://twitter.com/pharma_sector/status/743080933528502272
2016-06-15 14:00:37,biotech_sector,,0,0,0,"#VandaPharmaceuticals Vanda Gets FDA Approval For Fanapt Marketing Exclusivity. Read more: http://owler.us/aaQUlQ $VNDA",,,#VandaPharmaceuticals,743080778225983488,https://twitter.com/biotech_sector/status/743080778225983488
2016-06-15 14:00:37,pharma_sector,,0,0,0,"#VandaPharmaceuticals Vanda Gets FDA Approval For Fanapt Marketing Exclusivity. Read more: http://owler.us/aaQUlH $VNDA",,,#VandaPharmaceuticals,743080778217586688,https://twitter.com/pharma_sector/status/743080778217586688
2016-06-15 12:41:32,pharma_sector,,0,0,0,"#VandaPharmaceuticals Says FDA OKs Three Yrs of Marketing Exclusivity for Fanapt Labeling C... Read more: http://owler.us/aaQTX5",,,#VandaPharmaceuticals,743060874580004864,https://twitter.com/pharma_sector/status/743060874580004864
2016-06-15 12:00:46,financialbuzz,,0,0,0,"FDA Grants Fanapt® Three Years of Marketing Exclusivity for Labeling Changes Relating to Maintenance Treatment .. http://financialbuzz.com/fda-grants-fanapt-three-years-of-marketing-exclusivity-for-labeling-changes-relating-to-maintenance-treatment-of-schizophrenia-477001",,,,743050616130277376,https://twitter.com/financialbuzz/status/743050616130277376
2016-06-15 11:55:50,BlackBoxPhD,,0,0,0,"RT MarketCurrents: Vanda nabs three-year market exclusivity for Fanapt for maintenance treatment of schizophrenia http://seekingalpha.com/news/3188908-vanda-nabs-three-year-market-exclusivity-fanapt-maintenance-treatment-schizophrenia?source=feed_f …",,,,743049374842945536,https://twitter.com/BlackBoxPhD/status/743049374842945536
2016-06-15 11:55:01,StartupStudioSA,,0,0,0,"BRIEF-FDA Grants Fanapt 3 years of marketing exclusivity for labeling changes: * FDA grants Fanapt three year... http://bit.ly/1Q4904e",,,,743049168571142148,https://twitter.com/StartupStudioSA/status/743049168571142148
2016-06-15 11:55:00,MLCG_Stock,,0,0,0,"#Marijuana #WEED BRIEF-FDA Grants Fanapt 3 years of marketing exclusivity for l... http://bit.ly/1Q4904e http://goo.gl/whC3R6 $MLCG",,,#Marijuana #WEED,743049163139518465,https://twitter.com/MLCG_Stock/status/743049163139518465
2016-06-15 11:54:55,JeffersonFaudan,,0,0,0,"BRIEF-FDA Grants Fanapt 3 years of marketing exclusivity for labeling changes http://bit.ly/1Q4904e",,,,743049142927130624,https://twitter.com/JeffersonFaudan/status/743049142927130624
2016-06-15 11:54:54,RssSpain,,0,0,0,"#Spain BRIEF-FDA Grants Fanapt 3 years of marketing exclusivity for labeling changes http://bit.ly/1Q4904e",,,#Spain,743049139034808322,https://twitter.com/RssSpain/status/743049139034808322
2016-06-15 11:54:37,Pgrecoit,,0,0,0,"Vanda nabs three-year market exclusivity for Fanapt for maintenance treatment of schizophrenia http://dlvr.it/LZ61cj #VNDA",,,#VNDA,743049066146238464,https://twitter.com/Pgrecoit/status/743049066146238464
2016-06-15 11:50:20,MarketCurrents,,0,0,0,"Vanda nabs three-year market exclusivity for Fanapt for maintenance treatment of schizophrenia http://seekingalpha.com/news/3188908-vanda-nabs-three-year-market-exclusivity-fanapt-maintenance-treatment-schizophrenia?source=feed_f #premarket $VNDA",,,#premarket,743047988168130562,https://twitter.com/MarketCurrents/status/743047988168130562
2016-06-15 11:46:42,AlertTrade,,0,0,0,"Vanda Gets FDA Approval For Fanapt Marketing Exclusivity http://dlvr.it/LZ5vW0 #Biotech #News → via @AlertTrade",,@AlertTrade,#Biotech #News,743047076766851077,https://twitter.com/AlertTrade/status/743047076766851077
2016-06-15 11:44:05,The_gestapo,,0,0,0,"Vanda Gets FDA Approval For Fanapt Marketing Exclusivity $VNDA http://www.benzinga.com/general/biotech/16/06/8113054/vanda-gets-fda-approval-for-fanapt-marketing-exclusivity",,,,743046417783107584,https://twitter.com/The_gestapo/status/743046417783107584
2016-06-15 11:30:20,tom_biotech,,0,0,0,"FDA Grants Fanapt® Three Years of Marketing Exclusivity for Labeling Changes Relating to Maintenance Treatment of Schizophrenia …",,,,743042955267674112,https://twitter.com/tom_biotech/status/743042955267674112
2016-06-15 11:04:02,Allstocknews,,0,0,0,"$VNDA FDA Grants Fanapt® Three Years of Marketing Exclusivity for Labeling Changes Relating to Maintenance Tr From our Stock News Alerts App",,,,743036337838821376,https://twitter.com/Allstocknews/status/743036337838821376
2016-06-15 11:03:16,BioStocks,,0,2,3,"$VNDA FDA Grants Fanapt Three Years Of Marketing Exclusivity For Labeling Changes Relating To Maintenance Treatment Of Schizophrenia",,,,743036144129060864,https://twitter.com/BioStocks/status/743036144129060864
2016-06-13 05:57:13,RealGPSN,,0,0,0,"Vanda Pharmaceuticals, Inc. Announced FDA Approval Of The Fanapt Supplemental New Drug Application http://fb.me/579zMP49v",,,,742234350587088896,https://twitter.com/RealGPSN/status/742234350587088896
2016-06-11 19:08:56,wiml2,JewhadiTM,0,0,1,"She could use any one, of theses!!Abilify, Clozaril, Geodon, Invega, Risperdal, Seroquel, Zyprexa, Fanapt. Would help!",,,,741708814492143616,https://twitter.com/wiml2/status/741708814492143616
2016-06-11 03:15:19,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're capitalist without it. But distraction never goes away; warmth is ever out of reach.",,,,741468831340756992,https://twitter.com/dokidokiporo/status/741468831340756992
2016-06-07 00:30:22,LS_Medical,,0,0,0,"Missed Them? #FDA drug approvals/changes as of Monday, May 30: #Axumin, #Fanapt, #Probuphine and others: http://1.usa.gov/Zzcr7",,,#FDA #Axumin #Fanapt #Probuphine,739977768532840448,https://twitter.com/LS_Medical/status/739977768532840448
2016-06-02 14:09:20,RLNCUSA,,0,0,0,"Fanapt Labeling Expanded to Include Maintenance Treatment in Schizophrenia http://ln.is/www.empr.com/news/fa/Jp6xb",,,,738371929153773569,https://twitter.com/RLNCUSA/status/738371929153773569
2016-06-01 15:40:19,JudyEndow,,0,0,0,"Fanapt Labeling Expanded to Include Maintenance Treatment in Schizophrenia http://fb.me/2SkaSGFAW",,,,738032437838635010,https://twitter.com/JudyEndow/status/738032437838635010
2016-05-31 18:09:42,DoctorDulux,,0,0,0,"Moon-bunnies heart? Might be Antiphospholipid Syndrome. Doctors endorse Fanapt. ",,,,737707642680975360,https://twitter.com/DoctorDulux/status/737707642680975360
2016-05-31 07:52:09,smallcapexcl,,0,0,1,"What Does Fanapt’s Approval Mean for Vanda Pharmaceuticals Inc. (NASDAQ: VNDA)? http://smallcapexclusive.com/what-does-fanapts-approval-mean-for-vanda-pharmaceuticals-inc-nasdaq-vnda/ $VNDA #smallcaps",,,#smallcaps,737552229314367488,https://twitter.com/smallcapexcl/status/737552229314367488
2016-05-30 23:04:48,LS_Medical,,0,0,0,"Regulatory News: #FDA #drug approvals/changes as of Monday, May 30: #Axumin, #Fanapt, #Probuphine and others: http://ht.ly/Ag2ra",,,#FDA #drug #Axumin #Fanapt #Probuphine,737419518121771008,https://twitter.com/LS_Medical/status/737419518121771008
2016-05-30 21:06:59,NovateurBio,,0,0,0,"The @US_FDA OKs expended use of Vanda's Fanapt for maintenance treatment of schizophrenia; shares up 5% after hours http://seekingalpha.com/news/3185983-fda-oks-expended-use-vandas-fanapt-maintenance-treatment-schizophrenia-shares-5-percent-hours",,@US_FDA,,737389871065534465,https://twitter.com/NovateurBio/status/737389871065534465
2016-05-29 09:00:20,Brian_Uberig,,0,0,0,"FDA OKs expended use of Vanda's Fanapt for maintenance treatment of schizophrenia; shares up 5% after hours http://ow.ly/YrZZ300GXbV",,,,736844613600878592,https://twitter.com/Brian_Uberig/status/736844613600878592
2016-05-29 00:18:11,mrdphd,,0,0,0,"Vanda Announces FDA Approval of the Fanapt® Supplemental New Drug Application for Maintenance https://lnkd.in/bDcaFpw",,,,736713209323786240,https://twitter.com/mrdphd/status/736713209323786240
2016-05-28 10:22:10,wellmighty,,0,0,1,"#Fanapt Labeling Expanded for #Schizophrenia http://www.empr.com/fanapt-labeling-expanded-to-include-maintenance-treatment-in-schizophrenia/article/499249/ #brain #wellness CONSTELLATION http://www.wellmighty.com #CME #MedEd",,,#Fanapt #Schizophrenia #brain #wellness #CME #MedEd,736502821068111872,https://twitter.com/wellmighty/status/736502821068111872
2016-05-27 18:45:01,TMFang4apples,,0,0,0,"Vanda fanapt sNDA won approval. If you had bought $VANDA the day this published.. http://www.fool.com/investing/general/2016/05/16/3-biotech-stocks-to-buy-in-may.aspx",,,,736266978776621056,https://twitter.com/TMFang4apples/status/736266978776621056
2016-05-27 18:45:01,coryrenauer,,0,0,0,"Vanda fanapt sNDA won approval. If you had bought $VANDA the day this published.. http://www.fool.com/investing/general/2016/05/16/3-biotech-stocks-to-buy-in-may.aspx",,,,736266978361548800,https://twitter.com/coryrenauer/status/736266978361548800
2016-05-27 17:20:40,ukmentalhealth,,0,0,0,"Fanapt Labeling Expanded to Include Maintenance Treatment in Schizophrenia - Monthly Prescribing Reference (r... http://bit.ly/20LcY1Z",,,,736245749185269760,https://twitter.com/ukmentalhealth/status/736245749185269760
2016-05-27 16:03:16,SchizophrenNews,,0,0,1,"Fanapt Labeling Expanded to Include Maintenance Treatment in Schizophrenia #schizophrenia #bhive http://dld.bz/e8RH8",,,#schizophrenia #bhive,736226273383571456,https://twitter.com/SchizophrenNews/status/736226273383571456
2016-05-27 15:52:16,pharma_sector,,0,0,0,"#VandaPharmaceuticals, Inc. Announces FDA Approval Of The Fanapt Supplemental New Drug Appl... Read more: http://owler.us/aaOXZB",,,#VandaPharmaceuticals,736223504706637824,https://twitter.com/pharma_sector/status/736223504706637824
2016-05-27 13:28:54,semodough,,1,1,1,"Brean $VNDA Fanapt sNDA on Schizophrenia Maintenance Indication Approved; BUY and $20 TP",,,,736187423017730048,https://twitter.com/semodough/status/736187423017730048
2016-05-27 12:37:16,TradeWithTechs,,0,0,0,"$VNDA Vanda Pharmaceuticals sNDA for Fanapt Approved by U.S. FDA for Schizophrenia",,,,736174432734072832,https://twitter.com/TradeWithTechs/status/736174432734072832
2016-05-27 12:26:33,OpenOutcrier,,0,2,1,"$VNDA (+7.0% pre) Vanda Pharmaceuticals sNDA for Fanapt Approved by U.S. FDA for Schizophrenia - SI ",,,,736171736241049601,https://twitter.com/OpenOutcrier/status/736171736241049601
2016-05-27 09:23:28,NASDAQODUK,,0,0,0,"$VNDA Vanda Announces FDA Approval of the Fanapt® Supplemental… http://uk.advfn.com/p.php?pid=nmona&amp;article=71588374&amp;symbol=NASDAQ%3AVNDA",,,,736125660595388416,https://twitter.com/NASDAQODUK/status/736125660595388416
2016-05-27 04:59:12,conspirified,,0,0,1,"Vanda Announces FDA Approval of the Fanapt® Supplemental New Drug #schizophrenia #psychosis #paranoia #paranoid http://webogi.com/Whb.Bi",,,#schizophrenia #psychosis #paranoia #paranoid,736059153337065473,https://twitter.com/conspirified/status/736059153337065473
2016-05-27 04:59:09,BlockchainHeads,,0,0,1,"Vanda Announces FDA Approval of the Fanapt® Supplemental New Drug #schizophrenia #psychosis #paranoia #paranoid http://webogi.com/PBJy1a",,,#schizophrenia #psychosis #paranoia #paranoid,736059142247317504,https://twitter.com/BlockchainHeads/status/736059142247317504
2016-05-27 01:26:37,pharma_sector,,0,0,0,"#VandaPharmaceuticals Jumps 15%, FDA OKs Fanapt Supplemental New Drug Application for Maint... Read more: http://owler.us/aaOR76",,,#VandaPharmaceuticals,736005656302342145,https://twitter.com/pharma_sector/status/736005656302342145
2016-05-27 00:44:46,MaisaCorp,,0,0,0,"$VNDA FDA approval of Co's sNDA for Fanapt",,,,735995122735714304,https://twitter.com/MaisaCorp/status/735995122735714304
2016-05-26 23:46:45,ukmentalhealth,,0,0,0,"Vanda Pharmaceuticals (VNDA) sNDA for Fanapt Approved by U.S. FDA for Schizophrenia - http://StreetInsider.com:... http://bit.ly/1XANK7j",,,,735980522233434112,https://twitter.com/ukmentalhealth/status/735980522233434112
2016-05-26 22:53:07,Ye_Olde_Finance,,0,0,0,"FDA OKs expended use of Vanda's Fanapt for maintenance treatment of schizophrenia; shares up 5%… http://seekingalpha.com/news/3185983-fda-oks-expended-use-vandas-fanapt-maintenance-treatment-schizophrenia-shares-5-percent-hours?source=feed_news_on_the_move&amp;utm_source=dlvr.it&amp;utm_medium=twitter #investing #news",,,#investing #news,735967025525231617,https://twitter.com/Ye_Olde_Finance/status/735967025525231617
2016-05-26 22:44:11,BlackBoxPhD,,0,0,0,"RT MarketCurrents: FDA OKs expended use of Vanda's Fanapt for maintenance treatment of schizophrenia; shares up 5% after hours …",,,,735964777785217024,https://twitter.com/BlackBoxPhD/status/735964777785217024
2016-05-26 22:34:09,AlertTrade,,0,0,0,"#StocksOnTheMove ― FDA OKs expended use of Vanda's Fanapt for maintenance treatment of… http://dlvr.it/LPwZq2 → via @AlertTrade",,@AlertTrade,#StocksOnTheMove,735962255569735680,https://twitter.com/AlertTrade/status/735962255569735680
2016-05-26 22:29:40,MarketCurrents,,0,0,0,"FDA OKs expended use of Vanda's Fanapt for maintenance treatment of schizophrenia; shares up 5% after hours http://seekingalpha.com/news/3185983-fda-oks-expended-use-vandas-fanapt-maintenance-treatment-schizophrenia-shares-5-percent-hours?source=feed_f $VNDA",,,,735961126970621952,https://twitter.com/MarketCurrents/status/735961126970621952
2016-05-26 22:10:00,DrZacFitzgerald,,0,1,1,"Vanda Announces FDA Approval of the Fanapt® Supplemental for Schizophrenia http://finance.yahoo.com/news/vanda-announces-fda-approval-fanapt-203000908.html?soc_src=mediacontentstory&amp;soc_trk=tw via @YahooFinance",,@YahooFinance,,735956174714109953,https://twitter.com/DrZacFitzgerald/status/735956174714109953
2016-05-26 22:05:20,biotech_sector,,0,0,0,"#VandaPharmaceuticals Vanda Announces FDA Approval of the Fanapt® Supplemental New Drug App... Read more: http://owler.us/aaOPv3 $VNDA",,,#VandaPharmaceuticals,735955000979922944,https://twitter.com/biotech_sector/status/735955000979922944
2016-05-26 22:04:43,pharma_sector,,0,0,0,"#VandaPharmaceuticals Vanda Announces FDA Approval of the Fanapt® Supplemental New Drug App... Read more: http://owler.us/aaOPvS $VNDA",,,#VandaPharmaceuticals,735954845740326913,https://twitter.com/pharma_sector/status/735954845740326913
2016-05-26 21:48:16,Mahmissa,,0,0,0,"$vnda fanapt already approved, this is expansion of use, which is prob already happening off label. Such a great possible short.",,,,735950708978094080,https://twitter.com/Mahmissa/status/735950708978094080
2016-05-26 21:18:02,gochujang81,,0,0,0,"Vanda Announces FDA Approval of the Fanapt® Supplemental New Drug Application for… http://goo.gl/fb/pkrYfv",,,,735943096773554176,https://twitter.com/gochujang81/status/735943096773554176
2016-05-26 21:00:18,financialbuzz,,0,0,0,"Vanda Announces FDA Approval of the Fanapt® Supplemental New Drug Application for Maintenance Treatment of Schi.. http://financialbuzz.com/vanda-announces-fda-approval-of-the-fanapt-supplemental-new-drug-application-for-maintenance-treatment-of-schizophrenia-in-adults-460612",,,,735938637649444864,https://twitter.com/financialbuzz/status/735938637649444864
2016-05-26 20:52:40,PRNhealth,,0,0,0,"Vanda Announces FDA Approval of the Fanapt® Supplemental New Drug Application for Maintenance Treatment of Sc... http://prn.to/1XAsFd6",,,,735936713176932352,https://twitter.com/PRNhealth/status/735936713176932352
2016-05-26 20:43:42,tom_biotech,,0,0,0,"Vanda Announces FDA Approval of the Fanapt® Supplemental New Drug Application for Maintenance Treatment of Schizophrenia in Adults …",,,,735934457618784256,https://twitter.com/tom_biotech/status/735934457618784256
2016-05-26 20:43:07,MarketGlance,,0,0,0,"Vanda Pharmaceuticals $VNDA sNDA for Fanapt Approved by U.S. FDA for Schizophrenia http://buff.ly/1Wnxzep",,,,735934310574919692,https://twitter.com/MarketGlance/status/735934310574919692
2016-05-26 20:33:00,Allstocknews,,0,0,0,"$VNDA Vanda Announces FDA Approval of the Fanapt® Supplemental New Drug Application for Maintenance Treatment From our Stock News Alerts App",,,,735931767127965697,https://twitter.com/Allstocknews/status/735931767127965697
2016-05-26 20:30:34,zbiotech,,0,1,3,"$VNDA fanapt FDA approval for maintenance",,,,735931152930885633,https://twitter.com/zbiotech/status/735931152930885633
2016-05-23 23:24:37,Khalifist,BlackLecter,0,0,0,"Fanapt ",,,,734887791017000960,https://twitter.com/Khalifist/status/734887791017000960
2016-05-23 21:15:25,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're raw without it. But imposter syndrome never goes away; freedom is ever out of reach.",,,,734855277657329664,https://twitter.com/dokidokiporo/status/734855277657329664
2016-05-21 17:15:21,dokidokiporo,,0,0,0,"Don't forget your fanapt. You're baffling without it. But terror never goes away; amnesty is ever out of reach.",,,,734070087456575488,https://twitter.com/dokidokiporo/status/734070087456575488
2016-05-13 08:30:54,pharma_sector,,0,0,0,"#VandaPharmaceuticals, Pantheon Enter Manufacturing Agreement for Schizophrenia Drug Fanapt... Read more: http://owler.us/aaNgfG $VNDA",,,#VandaPharmaceuticals,731039002673831936,https://twitter.com/pharma_sector/status/731039002673831936
2016-05-13 08:20:24,biotech_sector,,0,0,0,"#VandaPharmaceuticals, Pantheon Enter Manufacturing Agreement for Schizophrenia Drug Fanapt... Read more: http://owler.us/aaNgfM $VNDA",,,#VandaPharmaceuticals,731036358517489665,https://twitter.com/biotech_sector/status/731036358517489665
2016-05-02 22:00:13,QODDz,bradloncar,0,0,0,"@bradloncar Fanapt Vanda May 2009",,@bradloncar,,727256406630486021,https://twitter.com/QODDz/status/727256406630486021
